RS5000000047-0	get a list of all cities located in or next to body of water uruguay river .	now => ( @org.wikidata.city ) filter param:located_in_or_next_to_body_of_water:Array(String) contains~ " uruguay river " => notify
RS6000000048-0	search all cities that have time of discovery or invention today	now => ( @org.wikidata.city ) filter param:time_of_discovery_or_invention:Date == start_of unit:day => notify
RS6000000049-0	please search for all the cities dedicated to q345 with width 0 m .	now => ( @org.wikidata.city ) filter param:dedicated_to:String =~ " q345 " and param:width:Measure(m) == 0 unit:m => notify
RS6000000050-0	list cities dedicated to q10955332 , which have flag q10955332 .	now => ( @org.wikidata.city ) filter param:dedicated_to:String =~ " q10955332 " and param:flag:String =~ " q10955332 " => notify
RS6000000051-0	what cities get service retirement 0 minutes before today ?	now => ( @org.wikidata.city ) filter param:service_retirement:Date == start_of unit:day - 0 unit:min => notify
RS6000000052-0	i want the list of all cities which have width 0 m	now => ( @org.wikidata.city ) filter param:width:Measure(m) == 0 unit:m => notify
RS6000000053-0	search all cities that have time of discovery or invention today .	now => ( @org.wikidata.city ) filter param:time_of_discovery_or_invention:Date == start_of unit:day => notify
RS6000000054-0	i need to get any cities which have maximum temperature record 0 c .	now => ( @org.wikidata.city ) filter param:maximum_temperature_record:Measure(C) == 0 unit:C => notify
RS6000000055-0	get the list of all cities dedicated to q3434487 , which have flag q3434487	now => ( @org.wikidata.city ) filter param:dedicated_to:String =~ " q3434487 " and param:flag:String =~ " q3434487 " => notify
RS6000000056-0	i want the list of all cities which have width 0 m	now => ( @org.wikidata.city ) filter param:width:Measure(m) == 0 unit:m => notify
RS6000000057-0	which architectural style does the cities which has the earliest time of earliest written record have ?	now => [ param:architectural_style:Entity(org.wikidata:architectural_style) ] of ( ( sort param:time_of_earliest_written_record:Date asc of ( @org.wikidata.city ) ) [ 1 ] ) => notify
RS6000000058-0	retrieve the cities that applies to jurisdiction my office and have number of households larger than 0 and the highest maximum temperature record .	now => ( sort param:maximum_temperature_record:Measure(C) desc of ( ( @org.wikidata.city ) filter param:applies_to_jurisdiction:Location == location:work and param:number_of_households:Number >= 0 ) ) [ 1 ] => notify
RS6000000059-0	retrieve the cities dedicated to q345 , that have minimum temperature record 0 c and the highest maximum temperature record	now => ( sort param:maximum_temperature_record:Measure(C) desc of ( ( @org.wikidata.city ) filter param:dedicated_to:String =~ " q345 " and param:minimum_temperature_record:Measure(C) == 0 unit:C ) ) [ 1 ] => notify
RS6000000060-0	search the cities dedicated to q345 , which have minimum temperature record 0 c and have the highest maximum temperature record .	now => ( sort param:maximum_temperature_record:Measure(C) desc of ( ( @org.wikidata.city ) filter param:dedicated_to:String =~ " q345 " and param:minimum_temperature_record:Measure(C) == 0 unit:C ) ) [ 1 ] => notify
RS6000000061-0	please search for all the cities dedicated to q345 with width 0 m	now => ( @org.wikidata.city ) filter param:dedicated_to:String =~ " q345 " and param:width:Measure(m) == 0 unit:m => notify
RS6000000062-0	search all cities that have time of discovery or invention today	now => ( @org.wikidata.city ) filter param:time_of_discovery_or_invention:Date == start_of unit:day => notify
RS6000000063-0	i need the cities open street map relation id 42499 with the highest number of occupations .	now => ( sort param:count:Number desc of ( compute count ( param:occupation:Array(Entity(org.wikidata:occupation)) ) of ( ( @org.wikidata.city ) filter param:openstreetmap_relation_id:String =~ " 42499 " ) ) ) [ 1 ] => notify
RS6000000064-0	i need the cities open street map relation id 45144 with the highest number of occupations .	now => ( sort param:count:Number desc of ( compute count ( param:occupation:Array(Entity(org.wikidata:occupation)) ) of ( ( @org.wikidata.city ) filter param:openstreetmap_relation_id:String =~ " 45144 " ) ) ) [ 1 ] => notify
RS6000000065-0	get a list of cities which have time of earliest written record sooner than today	now => ( @org.wikidata.city ) filter param:time_of_earliest_written_record:Date <= start_of unit:day => notify
RS6000000066-0	i want all the cities which have maximum temperature record 0 c	now => ( @org.wikidata.city ) filter param:maximum_temperature_record:Measure(C) == 0 unit:C => notify
RS6000000067-0	please search for all the cities dedicated to q345 with width 0 m .	now => ( @org.wikidata.city ) filter param:dedicated_to:String =~ " q345 " and param:width:Measure(m) == 0 unit:m => notify
RS6000000068-0	get the list of all cities dedicated to q20108178 , which have flag q20108178 .	now => ( @org.wikidata.city ) filter param:dedicated_to:String =~ " q20108178 " and param:flag:String =~ " q20108178 " => notify
RS6000000069-0	is there any cities that have later time of earliest written record than 0 minutes before today	now => ( @org.wikidata.city ) filter param:time_of_earliest_written_record:Date >= start_of unit:day - 0 unit:min => notify
RS6000000070-0	is there cities with life expectancy longer than 0 minutes and minimum temperature record 0 c	now => ( @org.wikidata.city ) filter param:life_expectancy:Measure(ms) >= 0 unit:min and param:minimum_temperature_record:Measure(C) == 0 unit:C => notify
RS6000000071-0	i want all the cities which have maximum temperature record 0 c .	now => ( @org.wikidata.city ) filter param:maximum_temperature_record:Measure(C) == 0 unit:C => notify
RS6000000072-0	search the cities dedicated to q345 , that have minimum temperature record 0 c and the highest maximum temperature record	now => ( sort param:maximum_temperature_record:Measure(C) desc of ( ( @org.wikidata.city ) filter param:dedicated_to:String =~ " q345 " and param:minimum_temperature_record:Measure(C) == 0 unit:C ) ) [ 1 ] => notify
RS6000000073-0	search all cities that have time of discovery or invention today .	now => ( @org.wikidata.city ) filter param:time_of_discovery_or_invention:Date == start_of unit:day => notify
RS6000000074-0	list cities dedicated to q21515087 , which have flag q21515087 .	now => ( @org.wikidata.city ) filter param:dedicated_to:String =~ " q21515087 " and param:flag:String =~ " q21515087 " => notify
RS6000000075-0	please search for all the cities dedicated to q345 with width 0 m	now => ( @org.wikidata.city ) filter param:dedicated_to:String =~ " q345 " and param:width:Measure(m) == 0 unit:m => notify
RS6000000076-0	get all the cities which have width 0 m .	now => ( @org.wikidata.city ) filter param:width:Measure(m) == 0 unit:m => notify
RS6000000077-0	tell me what is the motto of cities .	now => [ param:motto:Entity(org.wikidata:motto) ] of ( @org.wikidata.city ) => notify
RS6000000078-0	i would like any cities that have time of discovery or invention today	now => ( @org.wikidata.city ) filter param:time_of_discovery_or_invention:Date == start_of unit:day => notify
RS6000000079-0	search for the cities that have life expectancy longer than 0 minutes and have the earliest time of earliest written record	now => ( sort param:time_of_earliest_written_record:Date asc of ( ( @org.wikidata.city ) filter param:life_expectancy:Measure(ms) >= 0 unit:min ) ) [ 1 ] => notify
RS6000000080-0	i want the list of all cities which have width 0 m .	now => ( @org.wikidata.city ) filter param:width:Measure(m) == 0 unit:m => notify
RS6000000081-0	which are the cities having flag q4485528 which have time of earliest written record sooner than 0 minutes before today	now => ( @org.wikidata.city ) filter param:flag:String =~ " q4485528 " and param:time_of_earliest_written_record:Date <= start_of unit:day - 0 unit:min => notify
RS6000000082-0	which coat of arms does cities with the highest maximum temperature record have ?	now => [ param:coat_of_arms:Entity(org.wikidata:coat_of_arms) ] of ( ( sort param:maximum_temperature_record:Measure(C) desc of ( @org.wikidata.city ) ) [ 1 ] ) => notify
RS6000000083-0	what are the position held of the cities which has the earliest time of earliest written record ?	now => [ param:position_held:Array(String) ] of ( ( sort param:time_of_earliest_written_record:Date asc of ( @org.wikidata.city ) ) [ 1 ] ) => notify
RS6000000084-0	i want all the cities which have maximum temperature record 0 c .	now => ( @org.wikidata.city ) filter param:maximum_temperature_record:Measure(C) == 0 unit:C => notify
RS6000000085-0	list cities dedicated to q29623854 , which have flag q29623854 .	now => ( @org.wikidata.city ) filter param:dedicated_to:String =~ " q29623854 " and param:flag:String =~ " q29623854 " => notify
RS6000000086-0	i want all the cities which have maximum temperature record 0 c	now => ( @org.wikidata.city ) filter param:maximum_temperature_record:Measure(C) == 0 unit:C => notify
RS6000000087-0	list cities dedicated to q4486833 , which have flag q4486833	now => ( @org.wikidata.city ) filter param:dedicated_to:String =~ " q4486833 " and param:flag:String =~ " q4486833 " => notify
RS6000000088-0	get all the cities which have width 0 m .	now => ( @org.wikidata.city ) filter param:width:Measure(m) == 0 unit:m => notify
RS6000000089-0	search for the cities that have life expectancy longer than 0 minutes and have the earliest time of earliest written record	now => ( sort param:time_of_earliest_written_record:Date asc of ( ( @org.wikidata.city ) filter param:life_expectancy:Measure(ms) >= 0 unit:min ) ) [ 1 ] => notify
RS6000000090-0	find the cities with minimum temperature record 0 c .	now => ( @org.wikidata.city ) filter param:minimum_temperature_record:Measure(C) == 0 unit:C => notify
RS6000000091-0	list cities dedicated to q4487587 , which have flag q4487587	now => ( @org.wikidata.city ) filter param:dedicated_to:String =~ " q4487587 " and param:flag:String =~ " q4487587 " => notify
RS6000000092-0	what 's the country of the cities with the highest maximum temperature record	now => [ param:country:Entity(org.wikidata:country) ] of ( ( sort param:maximum_temperature_record:Measure(C) desc of ( @org.wikidata.city ) ) [ 1 ] ) => notify
RS6000000093-0	i want all the cities which have maximum temperature record 0 c	now => ( @org.wikidata.city ) filter param:maximum_temperature_record:Measure(C) == 0 unit:C => notify
RS6000000094-0	tell me what 's the motto of cities .	now => [ param:motto:Entity(org.wikidata:motto) ] of ( @org.wikidata.city ) => notify
RS6000000095-0	list cities dedicated to q19945557 , which have flag q19945557 .	now => ( @org.wikidata.city ) filter param:dedicated_to:String =~ " q19945557 " and param:flag:String =~ " q19945557 " => notify
RS6000000096-0	i need to get any cities which have maximum temperature record 0 c	now => ( @org.wikidata.city ) filter param:maximum_temperature_record:Measure(C) == 0 unit:C => notify
RS6000000097-0	get all the cities which have width 0 m .	now => ( @org.wikidata.city ) filter param:width:Measure(m) == 0 unit:m => notify
RS6000000098-0	get all the cities which have width 0 m .	now => ( @org.wikidata.city ) filter param:width:Measure(m) == 0 unit:m => notify
RS6000000099-0	get a list of cities which have time of earliest written record sooner than today .	now => ( @org.wikidata.city ) filter param:time_of_earliest_written_record:Date <= start_of unit:day => notify
RS6000000100-0	i want all the cities which have maximum temperature record 0 c	now => ( @org.wikidata.city ) filter param:maximum_temperature_record:Measure(C) == 0 unit:C => notify
RS6000000101-0	list cities dedicated to q32851202 , which have flag q32851202 .	now => ( @org.wikidata.city ) filter param:dedicated_to:String =~ " q32851202 " and param:flag:String =~ " q32851202 " => notify
RS6000000102-0	list cities dedicated to q11698183 , which have flag q11698183	now => ( @org.wikidata.city ) filter param:dedicated_to:String =~ " q11698183 " and param:flag:String =~ " q11698183 " => notify
RS6000000103-0	get a list of cities which have time of earliest written record sooner than today	now => ( @org.wikidata.city ) filter param:time_of_earliest_written_record:Date <= start_of unit:day => notify
RS6000000104-0	please search for any cities dedicated to q6137130 , which have flag q6137130	now => ( @org.wikidata.city ) filter param:dedicated_to:String =~ " q6137130 " and param:flag:String =~ " q6137130 " => notify
RS6000000105-0	what 's the native language of the cities with the highest maximum temperature record	now => [ param:native_language:Entity(tt:iso_lang_code) ] of ( ( sort param:maximum_temperature_record:Measure(C) desc of ( @org.wikidata.city ) ) [ 1 ] ) => notify
RS6000000106-0	i want all the cities which have maximum temperature record 0 c .	now => ( @org.wikidata.city ) filter param:maximum_temperature_record:Measure(C) == 0 unit:C => notify
RS6000000107-0	get a list of cities which have time of earliest written record sooner than today .	now => ( @org.wikidata.city ) filter param:time_of_earliest_written_record:Date <= start_of unit:day => notify
RS6000000108-0	tell me what is the motto of cities	now => [ param:motto:Entity(org.wikidata:motto) ] of ( @org.wikidata.city ) => notify
RS6000000109-0	please search for all the cities dedicated to q345 with width 0 m .	now => ( @org.wikidata.city ) filter param:dedicated_to:String =~ " q345 " and param:width:Measure(m) == 0 unit:m => notify
RS6000000110-0	i want the list of all cities which have width 0 m .	now => ( @org.wikidata.city ) filter param:width:Measure(m) == 0 unit:m => notify
RS6000000111-0	i am looking for all cities with density 0 and lower maximum temperature record than 0 c .	now => ( @org.wikidata.city ) filter param:density:Number == 0 and param:maximum_temperature_record:Measure(C) <= 0 unit:C => notify
RS4000000000-0	i 'd like the city with the shortest elevation above sea level	now => ( sort param:elevation_above_sea_level:Measure(m) asc of ( @org.wikidata.city ) ) [ 1 ] => notify
RS4000000001-0	i 'm looking for the city with the shortest elevation above sea level .	now => ( sort param:elevation_above_sea_level:Measure(m) asc of ( @org.wikidata.city ) ) [ 1 ] => notify
RS4000000002-0	i am looking for the city with the shortest elevation above sea level	now => ( sort param:elevation_above_sea_level:Measure(m) asc of ( @org.wikidata.city ) ) [ 1 ] => notify
RS4000000003-0	i am looking for the city with the shortest elevation above sea level	now => ( sort param:elevation_above_sea_level:Measure(m) asc of ( @org.wikidata.city ) ) [ 1 ] => notify
RS4000000004-0	i 'm looking for the city with the shortest elevation above sea level .	now => ( sort param:elevation_above_sea_level:Measure(m) asc of ( @org.wikidata.city ) ) [ 1 ] => notify
RS4000000005-0	i would like to get a list of city	now => @org.wikidata.city => notify
RS4000000006-0	i need to retrieve a list of all city	now => @org.wikidata.city => notify
RS4000000007-0	enumerate city .	now => @org.wikidata.city => notify
RS4000000008-0	i would like to get a list of city	now => @org.wikidata.city => notify
RS4000000009-0	i am looking for the city with the shortest elevation above sea level	now => ( sort param:elevation_above_sea_level:Measure(m) asc of ( @org.wikidata.city ) ) [ 1 ] => notify
RS4000000010-0	enumerate city .	now => @org.wikidata.city => notify
RS4000000011-0	i 'm looking for the city with the shortest elevation above sea level	now => ( sort param:elevation_above_sea_level:Measure(m) asc of ( @org.wikidata.city ) ) [ 1 ] => notify
RS4000000012-0	i 'm looking for the city with the shortest elevation above sea level	now => ( sort param:elevation_above_sea_level:Measure(m) asc of ( @org.wikidata.city ) ) [ 1 ] => notify
RS4000000013-0	search for the city with the shortest elevation above sea level	now => ( sort param:elevation_above_sea_level:Measure(m) asc of ( @org.wikidata.city ) ) [ 1 ] => notify
RS4000000014-0	list city .	now => @org.wikidata.city => notify
RS4000000015-0	i am looking for the city with the shortest elevation above sea level .	now => ( sort param:elevation_above_sea_level:Measure(m) asc of ( @org.wikidata.city ) ) [ 1 ] => notify
RS5000000016-0	i need the city that have official number of town quarter containing xiv and have the hottest maximum temperature record	now => ( sort param:maximum_temperature_record:Measure(C) desc of ( ( @org.wikidata.city ) filter param:official_number_of_town_quarter:String =~ " xiv " ) ) [ 1 ] => notify
RS5000000017-0	i need the city which connects with q751771 and have the shortest elevation above sea level	now => ( sort param:elevation_above_sea_level:Measure(m) asc of ( ( @org.wikidata.city ) filter param:connects_with:String =~ " q751771 " ) ) [ 1 ] => notify
RS5000000018-0	get the city pactols thesaurus id pcrtezmotxrt7j	now => ( @org.wikidata.city ) filter param:pactols_thesaurus_id:String =~ " pcrtezmotxrt7j " => notify
RS5000000019-0	search for the city having official number of town quarter containing xiv and the hottest maximum temperature record	now => ( sort param:maximum_temperature_record:Measure(C) desc of ( ( @org.wikidata.city ) filter param:official_number_of_town_quarter:String =~ " xiv " ) ) [ 1 ] => notify
RS5000000020-0	i 'd like to search the city having over 3 visitors per year	now => ( @org.wikidata.city ) filter param:visitors_per_year:Number >= 3 => notify
RS5000000021-0	search for every city with licence plate code ony .	now => ( @org.wikidata.city ) filter param:licence_plate_code:String =~ " ony " => notify
RS5000000022-0	i need the city that have official number of town quarter containing xiv and have the hottest maximum temperature record	now => ( sort param:maximum_temperature_record:Measure(C) desc of ( ( @org.wikidata.city ) filter param:official_number_of_town_quarter:String =~ " xiv " ) ) [ 1 ] => notify
RS5000000023-0	i need to get all city with git hub username nanterre	now => ( @org.wikidata.city ) filter param:github_username:String =~ " nanterre " => notify
RS5000000024-0	i need to get all city with git hub username nanterre .	now => ( @org.wikidata.city ) filter param:github_username:String =~ " nanterre " => notify
RS5000000025-0	which city connects with q911135 , and have area smaller than 3 square kilometers	now => ( @org.wikidata.city ) filter param:area:Measure(m2) <= 3 unit:km2 and param:connects_with:String =~ " q911135 " => notify
RS5000000026-0	i 'd like to search the city having over 3 visitors per year .	now => ( @org.wikidata.city ) filter param:visitors_per_year:Number >= 3 => notify
RS5000000027-0	get the city pactols thesaurus id pcrtmxno43kknh	now => ( @org.wikidata.city ) filter param:pactols_thesaurus_id:String =~ " pcrtmxno43kknh " => notify
RS5000000028-0	i need the city that have official number of town quarter containing xiv and have the hottest maximum temperature record	now => ( sort param:maximum_temperature_record:Measure(C) desc of ( ( @org.wikidata.city ) filter param:official_number_of_town_quarter:String =~ " xiv " ) ) [ 1 ] => notify
RS5000000029-0	i want some city with git hub username nanterre .	now => ( @org.wikidata.city ) filter param:github_username:String =~ " nanterre " => notify
RS5000000030-0	i want some city with git hub username nanterre .	now => ( @org.wikidata.city ) filter param:github_username:String =~ " nanterre " => notify
RS5000000031-0	search for the city with git hub username nanterre and the hottest maximum temperature record .	now => ( sort param:maximum_temperature_record:Measure(C) desc of ( ( @org.wikidata.city ) filter param:github_username:String =~ " nanterre " ) ) [ 1 ] => notify
RS5000000032-0	i need to get all city with git hub username nanterre .	now => ( @org.wikidata.city ) filter param:github_username:String =~ " nanterre " => notify
RS5000000033-0	count the city .	now => aggregate count of ( @org.wikidata.city ) => notify
RS5000000034-0	what 's city with licence plate code abh that have life expectancy 3 seconds ?	now => ( @org.wikidata.city ) filter param:licence_plate_code:String =~ " abh " and param:life_expectancy:Measure(ms) == 3 unit:s => notify
RS5000000035-0	i 'd like to search the city having over 3 visitors per year	now => ( @org.wikidata.city ) filter param:visitors_per_year:Number >= 3 => notify
RS5000000036-0	get the city pactols thesaurus id pcrtezrzakppnd .	now => ( @org.wikidata.city ) filter param:pactols_thesaurus_id:String =~ " pcrtezrzakppnd " => notify
RS5000000037-0	get the city pactols thesaurus id pcrt7fam4zndsq	now => ( @org.wikidata.city ) filter param:pactols_thesaurus_id:String =~ " pcrt7fam4zndsq " => notify
RS5000000038-0	are there city which have closer elevation above sea level than 3 km	now => ( @org.wikidata.city ) filter param:elevation_above_sea_level:Measure(m) <= 3 unit:km => notify
RS5000000039-0	find a list of all city that have official number of town quarter containing xiv .	now => ( @org.wikidata.city ) filter param:official_number_of_town_quarter:String =~ " xiv " => notify
RS5000000040-0	i want to search the city which arch inform location id 15530 .	now => ( @org.wikidata.city ) filter param:archinform_location_id:String =~ " 15530 " => notify
RS5000000041-0	search for every city with licence plate code kwi	now => ( @org.wikidata.city ) filter param:licence_plate_code:String =~ " kwi " => notify
RS5000000042-0	i want some city with git hub username nanterre	now => ( @org.wikidata.city ) filter param:github_username:String =~ " nanterre " => notify
RS5000000043-0	search for every city with licence plate code abh	now => ( @org.wikidata.city ) filter param:licence_plate_code:String =~ " abh " => notify
RS5000000044-0	i 'd like to search the city having over 3 visitors per year .	now => ( @org.wikidata.city ) filter param:visitors_per_year:Number >= 3 => notify
RS5000000045-0	i need the city that have official number of town quarter containing xiv and have the hottest maximum temperature record .	now => ( sort param:maximum_temperature_record:Measure(C) desc of ( ( @org.wikidata.city ) filter param:official_number_of_town_quarter:String =~ " xiv " ) ) [ 1 ] => notify
RS5000000046-0	how many position held in the city with the shortest elevation above sea level	now => [ param:count:Number ] of ( compute count ( param:position_held:Array(String) ) of ( ( sort param:elevation_above_sea_level:Measure(m) asc of ( @org.wikidata.city ) ) [ 1 ] ) ) => notify
RS5000000047-0	get the city pactols thesaurus id pcrtytfl6owiii .	now => ( @org.wikidata.city ) filter param:pactols_thesaurus_id:String =~ " pcrtytfl6owiii " => notify
RS6000000048-0	get some city having life expectancy 3 seconds	now => ( @org.wikidata.city ) filter param:life_expectancy:Measure(ms) == 3 unit:s => notify
RS6000000049-0	i am looking for the city having life expectancy 3 seconds and the shortest elevation above sea level .	now => ( sort param:elevation_above_sea_level:Measure(m) asc of ( ( @org.wikidata.city ) filter param:life_expectancy:Measure(ms) == 3 unit:s ) ) [ 1 ] => notify
RS6000000050-0	i 'm looking to search for an city that have start time now	now => ( @org.wikidata.city ) filter param:start_time:Date == now => notify
RS6000000051-0	i 'm looking for the city having life expectancy 3 seconds and the shortest elevation above sea level	now => ( sort param:elevation_above_sea_level:Measure(m) asc of ( ( @org.wikidata.city ) filter param:life_expectancy:Measure(ms) == 3 unit:s ) ) [ 1 ] => notify
RS6000000052-0	i want to search for any city called nice , that have later date of official opening than now	now => ( @org.wikidata.city ) filter param:date_of_official_opening:Date >= now and param:id:Entity(org.wikidata:city) =~ " nice " => notify
RS6000000053-0	i want to search for any city called pentone , that have later date of official opening than now .	now => ( @org.wikidata.city ) filter param:date_of_official_opening:Date >= now and param:id:Entity(org.wikidata:city) =~ " pentone " => notify
RS6000000054-0	i want to search for an city having life expectancy 3 seconds .	now => ( @org.wikidata.city ) filter param:life_expectancy:Measure(ms) == 3 unit:s => notify
RS6000000055-0	enumerate city called columbus , that have later date of official opening than now .	now => ( @org.wikidata.city ) filter param:date_of_official_opening:Date >= now and param:id:Entity(org.wikidata:city) =~ " columbus " => notify
RS6000000056-0	i want some city having life expectancy 3 seconds .	now => ( @org.wikidata.city ) filter param:life_expectancy:Measure(ms) == 3 unit:s => notify
RS6000000057-0	i 'd like a city called ipojuca located in present-day administrative territorial entity my office .	now => ( @org.wikidata.city ) filter param:id:Entity(org.wikidata:city) =~ " ipojuca " and param:located_in_present_day_administrative_territorial_entity:Location == location:work => notify
RS6000000058-0	i am looking for a list of all city having life expectancy 3 seconds	now => ( @org.wikidata.city ) filter param:life_expectancy:Measure(ms) == 3 unit:s => notify
RS6000000059-0	what city are pactols thesaurus id pcrt0699ospgld and connects with pcrt0699ospgld ?	now => ( @org.wikidata.city ) filter param:connects_with:String =~ " pcrt0699ospgld " and param:pactols_thesaurus_id:String =~ " pcrt0699ospgld " => notify
RS6000000060-0	i 'd like any city that have start time now	now => ( @org.wikidata.city ) filter param:start_time:Date == now => notify
RS6000000061-0	enumerate city called bolivia , that have later date of official opening than now .	now => ( @org.wikidata.city ) filter param:date_of_official_opening:Date >= now and param:id:Entity(org.wikidata:city) =~ " bolivia " => notify
RS6000000062-0	which territory claimed by does city with the shortest elevation above sea level have	now => [ param:territory_claimed_by:Entity(org.wikidata:human) ] of ( ( sort param:elevation_above_sea_level:Measure(m) asc of ( @org.wikidata.city ) ) [ 1 ] ) => notify
RS6000000063-0	which visitors per year do city with the shortest elevation above sea level have	now => [ param:visitors_per_year:Number ] of ( ( sort param:elevation_above_sea_level:Measure(m) asc of ( @org.wikidata.city ) ) [ 1 ] ) => notify
RS6000000064-0	what territory overlaps does city have ?	now => [ param:territory_overlaps:Entity(org.wikidata:territory_overlaps) ] of ( @org.wikidata.city ) => notify
RS6000000065-0	i am looking for a list of all city having life expectancy 3 seconds .	now => ( @org.wikidata.city ) filter param:life_expectancy:Measure(ms) == 3 unit:s => notify
RS6000000066-0	get the city with nearer elevation above sea level than 3 cm and the hottest maximum temperature record	now => ( sort param:maximum_temperature_record:Measure(C) desc of ( ( @org.wikidata.city ) filter param:elevation_above_sea_level:Measure(m) <= 3 unit:cm ) ) [ 1 ] => notify
RS6000000067-0	get the city with nearer elevation above sea level than 3 cm and the hottest maximum temperature record .	now => ( sort param:maximum_temperature_record:Measure(C) desc of ( ( @org.wikidata.city ) filter param:elevation_above_sea_level:Measure(m) <= 3 unit:cm ) ) [ 1 ] => notify
RS6000000068-0	i need the list of city which arch inform location id 16075 , and have area smaller than 3 square kilometers .	now => ( @org.wikidata.city ) filter param:archinform_location_id:String =~ " 16075 " and param:area:Measure(m2) <= 3 unit:km2 => notify
RS6000000069-0	i am looking to find some city called noicattaro , that have later date of official opening than now .	now => ( @org.wikidata.city ) filter param:date_of_official_opening:Date >= now and param:id:Entity(org.wikidata:city) =~ " noicattaro " => notify
RS6000000070-0	are there any city having life expectancy 3 seconds	now => ( @org.wikidata.city ) filter param:life_expectancy:Measure(ms) == 3 unit:s => notify
RS6000000071-0	i want to find an city with licence plate code fzi and end time saturday .	now => ( @org.wikidata.city ) filter param:end_time:Date == new Date ( enum:saturday ) and param:licence_plate_code:String =~ " fzi " => notify
RS6000000072-0	are there city having start time 3 milliseconds ago	now => ( @org.wikidata.city ) filter param:start_time:Date == now - 3 unit:ms => notify
RS6000000073-0	what is the feast day of city	now => [ param:feast_day:Entity(org.wikidata:feast_day) ] of ( @org.wikidata.city ) => notify
RS6000000074-0	i want some city having life expectancy 3 seconds .	now => ( @org.wikidata.city ) filter param:life_expectancy:Measure(ms) == 3 unit:s => notify
RS6000000075-0	search every city having life expectancy 3 seconds .	now => ( @org.wikidata.city ) filter param:life_expectancy:Measure(ms) == 3 unit:s => notify
RS6000000076-0	are there any city called smolyan municipality , that have later date of official opening than now ?	now => ( @org.wikidata.city ) filter param:date_of_official_opening:Date >= now and param:id:Entity(org.wikidata:city) =~ " smolyan municipality " => notify
RS6000000077-0	please list city having life expectancy 3 seconds	now => ( @org.wikidata.city ) filter param:life_expectancy:Measure(ms) == 3 unit:s => notify
RS6000000078-0	what motto do the city have ?	now => [ param:motto:Entity(org.wikidata:motto) ] of ( @org.wikidata.city ) => notify
RS6000000079-0	search for a list of city having life expectancy 3 seconds .	now => ( @org.wikidata.city ) filter param:life_expectancy:Measure(ms) == 3 unit:s => notify
RS6000000080-0	i want to find an city with licence plate code zs , zz and end time saturday .	now => ( @org.wikidata.city ) filter param:end_time:Date == new Date ( enum:saturday ) and param:licence_plate_code:String =~ " zs , zz " => notify
RS6000000081-0	retrieve a list of city called ramallah located in present-day administrative territorial entity my office	now => ( @org.wikidata.city ) filter param:id:Entity(org.wikidata:city) =~ " ramallah " and param:located_in_present_day_administrative_territorial_entity:Location == location:work => notify
RS6000000082-0	i 'd like any city that have start time now	now => ( @org.wikidata.city ) filter param:start_time:Date == now => notify
RS6000000083-0	please list city having life expectancy 3 seconds	now => ( @org.wikidata.city ) filter param:life_expectancy:Measure(ms) == 3 unit:s => notify
RS6000000084-0	retrieve a list of city called the cairo governorate located in present-day administrative territorial entity my office .	now => ( @org.wikidata.city ) filter param:id:Entity(org.wikidata:city) =~ " cairo governorate " and param:located_in_present_day_administrative_territorial_entity:Location == location:work => notify
RS6000000085-0	i am looking for a list of all city having life expectancy 3 seconds .	now => ( @org.wikidata.city ) filter param:life_expectancy:Measure(ms) == 3 unit:s => notify
RS6000000086-0	search every city having life expectancy 3 seconds .	now => ( @org.wikidata.city ) filter param:life_expectancy:Measure(ms) == 3 unit:s => notify
RS6000000087-0	i need the list of city which arch inform location id 45552 , and have area smaller than 3 square kilometers	now => ( @org.wikidata.city ) filter param:archinform_location_id:String =~ " 45552 " and param:area:Measure(m2) <= 3 unit:km2 => notify
RS6000000088-0	enumerate city called ishikawa , that have later date of official opening than now .	now => ( @org.wikidata.city ) filter param:date_of_official_opening:Date >= now and param:id:Entity(org.wikidata:city) =~ " ishikawa " => notify
RS6000000089-0	retrieve a list of city called the beočin municipality located in present-day administrative territorial entity my office .	now => ( @org.wikidata.city ) filter param:id:Entity(org.wikidata:city) =~ " beočin municipality " and param:located_in_present_day_administrative_territorial_entity:Location == location:work => notify
RS6000000090-0	i would like any city that have start time now .	now => ( @org.wikidata.city ) filter param:start_time:Date == now => notify
RS6000000091-0	i need the list of city which arch inform location id 12492 , and have area smaller than 3 square kilometers .	now => ( @org.wikidata.city ) filter param:archinform_location_id:String =~ " 12492 " and param:area:Measure(m2) <= 3 unit:km2 => notify
RS6000000092-0	i would like a city called eilat located in present-day administrative territorial entity my office .	now => ( @org.wikidata.city ) filter param:id:Entity(org.wikidata:city) =~ " eilat " and param:located_in_present_day_administrative_territorial_entity:Location == location:work => notify
RS6000000093-0	i need the list of city which arch inform location id 16075 , and have area smaller than 3 square kilometers .	now => ( @org.wikidata.city ) filter param:archinform_location_id:String =~ " 16075 " and param:area:Measure(m2) <= 3 unit:km2 => notify
RS6000000094-0	i 'm looking for a list of all city having life expectancy 3 seconds	now => ( @org.wikidata.city ) filter param:life_expectancy:Measure(ms) == 3 unit:s => notify
RS6000000095-0	what are the official languages of the city with the shortest elevation above sea level ?	now => [ param:official_language:Array(Entity(tt:iso_lang_code)) ] of ( ( sort param:elevation_above_sea_level:Measure(m) asc of ( @org.wikidata.city ) ) [ 1 ] ) => notify
